price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area
854,https://www.rumah123.com/properti/sleman/hos17160907/,"Rumah Dijual di Nogotirto, Yogyakarta","Gamping, Sleman",3,2,1,140,158
1465,https://www.rumah123.com/properti/sleman/hos17160886/,Villa Mewah Furnished + Kolam Renang Pakem,"Pakem, Sleman",2,3,2,380,200
413,https://www.rumah123.com/properti/sleman/hos17160881/,Hadirkan Rumah Luas Di Jogja Utara Lingkungan Masih Asri,"Ngaglik, Sleman",2,1,1,120,36
397,https://www.rumah123.com/properti/sleman/hos17160848/,Ananda Townhouse Hunian Berkualitas Modern Nyaman Harga Terjangkau,"Sayegan, Sleman",2,1,1,91,50
726,https://www.rumah123.com/properti/sleman/hos17160801/,Rumah Bonus Furnished dekat Jogja Bay,"Depok, Sleman",2,2,1,125,132
3887,https://www.rumah123.com/properti/sleman/hos13659732/,Villa Strategis Pinggir Jl.kaliurang Km 22 Dekat Heha Forest,"Pakem, Sleman",8,7,6,1031,500
1779,https://www.rumah123.com/properti/sleman/hos9435401/,Rumah Full Furnished lokasi jogja,"Ngaglik, Sleman",5,5,,419,252
535,https://www.rumah123.com/properti/sleman/hos17160732/,Rumah dalam Perumahan one gate Maguwoharjo,"Depok, Sleman",2,1,1,130,70
1264,https://www.rumah123.com/properti/sleman/hos17160658/,Rumah dekat Ugm Furnished Jakal km 7,"Depok, Sleman",5,4,2,230,208
809,https://www.rumah123.com/properti/sleman/hos17160640/,Di Jual Rumah Bagus Asri Murah Lokasi Strategis Sleman Yogyakarta,"Sleman, Sleman",3,1,1,167,130
3211,https://www.rumah123.com/properti/sleman/hos17160602/,Rumah Pendopo Jogja di Perum Merapi View Jl Kaliurang Lt 843 m²,"Ngaglik, Sleman",5,3,3,843,450
1131,https://www.rumah123.com/properti/sleman/hos16863598/,Rumah 2 Lantai Perumahan Bale Mulia Blok H 106,"Sleman, Sleman",3,3,1,199,206
1126,https://www.rumah123.com/properti/sleman/hos17159588/,Kos²an 2 Lantai di Condongcatur Sleman Yogyakarta. SHM,"Depok, Sleman",10,4,1,128,200
610,https://www.rumah123.com/properti/sleman/hos17159514/,Sisa 1 Unit Rumah SHM di Sidomoyo Godean Sleman,"Godean, Sleman",3,2,1,135,80
871,https://www.rumah123.com/properti/sleman/hos17158779/,Kos Eksklusif Pogung Baru Siap Bangun Jakal Km 5,"Kaliurang, Sleman",8,9,2,98,120
2869,https://www.rumah123.com/properti/sleman/hos17158525/,"RUMAH LUAS DI MAGUWOHARJO, SLEMAN YOGYAKARTA","Depok, Sleman",4,3,,728,426
2869,https://www.rumah123.com/properti/sleman/hos17158524/,"RUMAH LUAS DI MAGUWOHARJO, SLEMAN YOGYAKARTA","Depok, Sleman",4,3,,728,426
435,https://www.rumah123.com/properti/sleman/hos17158503/,Rumah Mizanin Murah Area Balecatur Cocok Keluarga Lokasi Dekat Umy,"Gamping, Sleman",2,1,1,74,74
466,https://www.rumah123.com/properti/sleman/hos17158392/,Sisa 1 Unit Rumah 2 Lantai HP di jln gito gati sleman,"Mlati, Sleman",3,2,1,63,80
606,https://www.rumah123.com/properti/sleman/hos17158388/,Rumah Murah Tepi Jalan Cocok Untuk Usaha Area Ramai Dekat Exit Toll,"Godean, Sleman",3,2,1,133,80
349,https://www.rumah123.com/properti/sleman/hos17158293/,Rumah Modern Pesan Bangun di Ngaglik Bonus Kitchen Set,"Ngaglik, Sleman",2,1,1,88,36
,https://www.rumah123.com/properti/sleman/hos17158263/,Dijual homestay rumah jawa klasik prambanan,"Prambanan, Sleman",,,,530,300
349,https://www.rumah123.com/properti/sleman/hos17158264/,Promo Rumah Siap Bangun Dengan Berbagai Macam Bonus,"Ngaglik, Sleman",2,1,1,88,36
842,https://www.rumah123.com/properti/sleman/hos17157959/,Rumah dijual dalam perumahan area belakang hyatt area premium dijalan palagan,"Mlati, Sleman",3,2,1,131,160
1592,https://www.rumah123.com/properti/sleman/hos17157943/,Rumah klasik tengah kota tanah luas cck untuk homestay villa dekat banyak fasilitas umum,"Caturtunggal, Sleman",5,3,3,443,177
476,https://www.rumah123.com/properti/sleman/hos17157840/,"Rumah Jogja Utara Perum Merapi View Jl Kaliurang Km 9,5 Shm Imb","Ngaglik, Sleman",2,2,1,108,60
1004,https://www.rumah123.com/properti/sleman/hos14646977/,"Tanah Condongcatur Jogja, Dekat Kampus Upn","Depok, Sleman",4,2,1,142,200
522,https://www.rumah123.com/properti/sleman/hos14804366/,Dijual Rumah Murah Jombor Dekat Mcdonalds,"Mlati, Sleman",3,2,1,106,70
856,https://www.rumah123.com/properti/sleman/hos17157712/,Kos Mewah Cantik dekat UGM,"Mlati, Sleman",8,8,2,98,120
425,https://www.rumah123.com/properti/sleman/hos17157693/,RUMAH MURAH 300JTAN DI KALASAN SLEMAN JOGJA,"Kalasan, Sleman",2,1,1,72,72
909,https://www.rumah123.com/properti/sleman/hos17157686/,Rumah Baru Dekat Stadion Maguwoharjo & Jogja Bay Yogyakarta,"Depok, Sleman",4,4,2,178,131
747,https://www.rumah123.com/properti/yogyakarta/hos16477189/,Tanah Strategis Jl. Wonosari jogja Dekat Kidz Fun,"Sleman, Yogyakarta",1,1,,201,100
763,https://www.rumah123.com/properti/sleman/hos16477116/,200 Meter Jl.kaliurang Km 7 Tanah Dekat Ugm,"Sleman, Sleman",1,1,,209,100
564,https://www.rumah123.com/properti/sleman/hos16281640/,Rumah Tingkat Di Perumahan Dekat Masjid Di Jangkang,"Ngemplak, Sleman",3,2,,82,100
796,https://www.rumah123.com/properti/sleman/hos15669872/,"Rumah Bagus Siap Huni Dlm Perum Dekat Ugm, Rs Sarjito Sleman Jogja","Depok, Sleman",3,2,1,123,150
395,https://www.rumah123.com/properti/sleman/hos17075149/,Barat Pasar Cebongan Dijual Rumah Siap Huni 400 Juta an,"Cebongan, Sleman",2,1,,90,50
550,https://www.rumah123.com/properti/sleman/hos17039335/,Rumah Bagus Dan Bersih Mangku Aspal Di Kadirojo Kalasan,"Kalasan, Sleman",2,2,1,100,90
349,https://www.rumah123.com/properti/sleman/hos17157504/,Pesan Bangun Termurah di Ngaglik Dekat Polsek Ngemplak 250jt,"Ngaglik, Sleman",2,1,1,88,36
540,https://www.rumah123.com/properti/sleman/hos16646229/,Saatnya Miliki Rumah Baru Strategis Utara Purwomartani,"Kalasan, Sleman",3,2,1,100,80
561,https://www.rumah123.com/properti/sleman/hos17157047/,Siap Huni Rumah Modern di Purwomartani Sleman,"Purwomartani   , Sleman",3,2,1,118,75
387,https://www.rumah123.com/properti/sleman/hos17156471/,Rumah SHM Murah Dekat Kampus Umy Dan Kota Jogja,"Gamping, Sleman",2,1,1,107,36
387,https://www.rumah123.com/properti/sleman/hos17156457/,Rumah Murah Dekat Kampus Umy Dan Kota Jogja,"Gamping, Sleman",2,1,1,107,36
587,https://www.rumah123.com/properti/sleman/hos17156203/,Rumah modern minimalis dalam cluster dekat ke jogjabay,"Ngemplak, Sleman",3,2,1,107,91
550,https://www.rumah123.com/properti/sleman/hos17156157/,Dijual Rumah Murah Siap Huni mangku jalan aspal di Purwomartani,"Condong Catur, Sleman",3,2,2,100,80
745,https://www.rumah123.com/properti/sleman/hos16657425/,Rumah Super Mewah Jogja Dekat Pusat Kota 1 M Bisa Kpr,"Kalasan, Sleman",3,3,,150,110
1170,https://www.rumah123.com/properti/sleman/hos17155912/,Apartemen Fully Furnished Taman Melati,"Ngaglik, Sleman",1,1,1,225,225
586,https://www.rumah123.com/properti/sleman/hos17155903/,Rumah siap pakai tepi jalan utama cocok untuk usaha apa saja,"Godean, Sleman",2,2,1,133,80
904,https://www.rumah123.com/properti/sleman/hos17141005/,Promo Beli Rumah Gratis Satu Unit di Sleman Jogja,"Sleman, Sleman",4,3,1,182,135
478,https://www.rumah123.com/properti/sleman/hos17103688/,Rumah Di Mlati Sleman Jalan Kabupaten,"Ngaglik, Sleman",2,2,1,106,62
661,https://www.rumah123.com/properti/sleman/hos16874466/,RUMAH SUPER MURAH DEKAT KAMPUS UGM DAN UII DI JALAN KALIURANG KM 13,"Kaliurang, Sleman",3,2,1,123,105
930,https://www.rumah123.com/properti/sleman/hos17155875/,Rumah Baru dalam Cluster Jl. Godean Km 2,"Mlati, Sleman",5,4,2,150,150
707,https://www.rumah123.com/properti/sleman/hos17155845/,Rumah Baru Modern dalam Perumahan Jombor,"Mlati, Sleman",4,3,2,110,114
920,https://www.rumah123.com/properti/sleman/hos17155804/,Rumah Baru Desain Mewah Jakal Km 13,"Ngaglik, Sleman",4,3,3,135,165
1612,https://www.rumah123.com/properti/sleman/hos17155721/,Kost Putri Tengah Kota dekat Tugu dan Malioboro,"Mlati, Sleman",8,4,2,176,340
869,https://www.rumah123.com/properti/sleman/hos17155686/,Rumah 7 kamar area Seturan,"Depok, Sleman",7,3,1,157,120
742,https://www.rumah123.com/properti/sleman/hos17155662/,Rumah dekat Apartemen Patra Palagan,"Ngaglik, Sleman",4,2,1,176,90
5235,https://www.rumah123.com/properti/sleman/hos17155482/,Joglo Mewah dengan Kolam Renang Maguwo,"Depok, Sleman",5,5,4,1280,820
4424,https://www.rumah123.com/properti/sleman/hos17155285/,Rumah Etnik Joglo jalan Utama Tajem Maguwo,"Depok, Sleman",4,4,4,1192,620
1047,https://www.rumah123.com/properti/sleman/hos17155279/,"Rumah Di Pastika Bumidana Residence Dekat Mirota Godean, Gamping, Sleman","Gamping, Sleman",5,5,,131,200
1696,https://www.rumah123.com/properti/sleman/hos17155096/,Rumah Tinggal & Kost Lokasi Strategis Dekat Kampus UGM,"Depok, Sleman",9,6,,438,180
545,https://www.rumah123.com/properti/sleman/hos17155079/,Rumah Lokasi Strategis Dekat Pasar Kalasan Jogja,"Kalasan, Sleman",3,2,1,125,65
545,https://www.rumah123.com/properti/sleman/hos17155078/,Rumah Lokasi Strategis Dekat Pasar Kalasan Jogja,"Kalasan, Sleman",3,2,1,125,65
551,https://www.rumah123.com/properti/sleman/hos17154962/,Rumah Dalam perumahan Jl godean Sidomoyo,"Gamping, Sleman",3,2,1,98,85
540,https://www.rumah123.com/properti/sleman/hos17154953/,Rumah Siap Huni Desain Minimalis Modern Dekat Swalayan Pamella 7,"Kalasan, Sleman",3,2,1,100,80
540,https://www.rumah123.com/properti/sleman/hos17154950/,Rumah Siap Huni Desain Minimalis Modern Dekat Swalayan Pamella 7,"Kalasan, Sleman",3,2,1,100,80
1361,https://www.rumah123.com/properti/sleman/hos17154921/,Homestay + kos ekslusif belakang Hyatt,"Ngaglik, Sleman",10,10,4,103,255
1170,https://www.rumah123.com/properti/sleman/hos17154886/,Rumah dalam Perumahan dekat Kampus UII,"Ngaglik, Sleman",4,2,2,250,180
380,https://www.rumah123.com/properti/sleman/hos17154882/,Jual Rumah Terjangkau Harga Murah Di Kalasan,"Kalasan, Sleman",2,1,1,90,45
380,https://www.rumah123.com/properti/sleman/hos17154881/,Jual Rumah Terjangkau Harga Murah Di Kalasan,"Kalasan, Sleman",2,1,1,90,45
474,https://www.rumah123.com/properti/sleman/hos17154539/,Rumah Akses Mobil Mudah Dikawasan Kalasan Dekat Candi Sambisari,"Kalasan, Sleman",3,2,1,100,58
474,https://www.rumah123.com/properti/sleman/hos17154535/,Rumah Akses Mobil Mudah Dikawasan Kalasan Dekat Candi Sambisari,"Kalasan, Sleman",3,2,1,100,58
2750,https://www.rumah123.com/properti/sleman/hos17154528/,Rumah Induk + kamar Kost Pandeansari,"Depok, Sleman",11,6,4,618,388
455,https://www.rumah123.com/properti/sleman/hos17154495/,Rumah Sudah SHM Lengkap Harga Murah Di Kalasan,"Kalasan, Sleman",2,2,1,120,45
455,https://www.rumah123.com/properti/sleman/hos17154492/,Rumah Sudah SHM Lengkap Harga Murah Di Kalasan,"Kalasan, Sleman",2,2,1,120,45
965,https://www.rumah123.com/properti/sleman/hos17154485/,Rumah tengah kota dekat UGM dan Tugu Jogja,"Ngaglik, Sleman",4,2,1,115,205
514,https://www.rumah123.com/properti/sleman/hos17154456/,Rumah Cantik Bonus Kitchen Set Di Kalasan Sleman,"Kalasan, Sleman",3,2,1,87,80
514,https://www.rumah123.com/properti/sleman/hos17154454/,Rumah Cantik Bonus Kitchen Set Di Kalasan Sleman,"Kalasan, Sleman",3,2,1,87,80
915,https://www.rumah123.com/properti/sleman/hos17154451/,Rumah dalam perumahan dkt ambarukmo plaza,"Depok, Sleman",4,3,2,160,150
430,https://www.rumah123.com/properti/sleman/hos17154411/,Rumah Sleman harga 300jt an Moyudan,"Gamping, Sleman",2,2,1,100,50
,https://www.rumah123.com/properti/sleman/hos17154290/,VILLA MURAH !! Cocok Untuk Tempat Ngadem Villa Di Turi Sleman,"Turi, Sleman",,,,976,250
301,https://www.rumah123.com/properti/sleman/hos17154249/,Murah Rumah 2 Kamar Tidur 200 Jt an Bisa Kpr di Prambanan,"Prambanan, Sleman",2,1,1,73,30
1207,https://www.rumah123.com/properti/sleman/hos17154192/,RUMAH DAN KOS KOSAN EKSKLUSIF BERKONSEP MEWAH MINIMALIS DI LOKASI YANG STRATEGIS,"Mlati, Sleman",11,11,,133,182
924,https://www.rumah123.com/properti/sleman/hos17140980/,Beli Rumah Dapat Bonus Satu Rumah Lagi di Sleman Jogja,"Sleman, Sleman",4,3,1,192,135
966,https://www.rumah123.com/properti/sleman/hos17140974/,"Beli Rumah Hemat, Dapatkan Bonus Rumah di Sleman Jogja","Sleman, Sleman",4,3,1,213,135
2145,https://www.rumah123.com/properti/sleman/hos17153916/,Kost 15 kamar samping kampus sanata dharma,"Depok, Sleman",15,15,2,200,400
349,https://www.rumah123.com/properti/sleman/hos17153904/,Promo Rumah Siap Huni Dengan Dp 155jt di Ngaglik,"Ngaglik, Sleman",2,1,1,88,36
1146,https://www.rumah123.com/properti/sleman/hos14049959/,"Turun Harga Rumah Citragrand Mutiara 2 Lantai, Furnish Siap Masuk","Gamping, Sleman",3,2,1,223,200
940,https://www.rumah123.com/properti/sleman/hos17140964/,"Beli Rumah Spesial, Dapatkan Bonus Rumah di Sleman Jogja","Sleman, Sleman",4,3,1,200,135
353,https://www.rumah123.com/properti/sleman/hos16497991/,Rumah di Sleman Senyaman Villa One Gate System Dekat Pasar Gamping,"Sleman, Sleman",2,1,1,84,40
935,https://www.rumah123.com/properti/sleman/hos17153849/,RUMAH DIJUAL CEPAT DI GAMPING SLEMAN,"Gamping, Sleman",5,3,,156,156
852,https://www.rumah123.com/properti/sleman/hos17153840/,RUMAH JL LETKOL SUBADRI DEKAT PASAR SLEMAN,"Tempel, Sleman",5,2,1,161,130
343,https://www.rumah123.com/properti/sleman/hos16497996/,Rumah Dijual Sleman One Gate System Dekat Pasar Gamping Scandinavian,"Sleman, Sleman",2,1,1,79,40
20000,https://www.rumah123.com/properti/sleman/hos17131158/,Dijual Rumah Mewah Bonus 1 Rumah Sleman Jogja,"Sleman, Sleman",4,3,2,300,200
606,https://www.rumah123.com/properti/sleman/hos16619492/,Rumah Mewah Sleman Jogja Ada Jacuzzi Dekat Bandara Adisucipto,"Sleman, Sleman",3,2,1,103,100
1433,https://www.rumah123.com/properti/sleman/hos16682946/,Kost Murah Jogja di Jl Kaliurang SHM Imb Kolam Renang,"Sleman, Sleman",11,11,1,207,208
680,https://www.rumah123.com/properti/sleman/hos16119814/,Rumah Baru Siap Huni di Purwomartani Kalasan Sleman Akses Mudah,"Kalasan, Sleman",4,2,1,130,100
609,https://www.rumah123.com/properti/sleman/hos17114001/,Rumah Super Mewah Berbah Sleman Jl Solo Jogja American Style,"Sleman, Sleman",3,2,1,100,103
395,https://www.rumah123.com/properti/sleman/hos17153793/,Rumah Siap Huni Strategis Dekat Polsek Seyegan,"Sayegan, Sleman",2,1,1,90,50
914,https://www.rumah123.com/properti/sleman/hos17140986/,Dapatkan 2 Rumah Dengan Harga 1 di Sleman Jogja,"Sleman, Sleman",4,3,1,187,135
810,https://www.rumah123.com/properti/sleman/hos17153756/,Rumah Jl lempongsari dekat sekolah Al Azhar,"Ngaglik, Sleman",3,2,1,175,120
650,https://www.rumah123.com/properti/sleman/hos17114000/,Rumah Mewah One Gate System Berbah Jogja Jl Solo Jogja,"Sleman, Sleman",3,2,1,125,100
1184,https://www.rumah123.com/properti/sleman/hos17153687/,Kos eksklusif Dekat dengan kampus UGM,"Ngaglik, Sleman",10,10,2,122,190
924,https://www.rumah123.com/properti/sleman/hos17153645/,"Hemat Besar Beli Rumah, Gratis Rumah Lainnya di Sleman Jogja","Gamping, Sleman",4,3,1,192,135
932,https://www.rumah123.com/properti/sleman/hos17153643/,Promo Beli Rumah Gratis Satu Unit di Sleman Jogja,"Sleman, Sleman",4,3,1,196,135
904,https://www.rumah123.com/properti/sleman/hos17153642/,"Beli Rumah, Dapatkan 1 Rumah Lagi di Sleman Jogja","Sleman, Sleman",4,3,1,182,135
914,https://www.rumah123.com/properti/sleman/hos17153641/,"Beli Satu Rumah, Dapatkan Yang Lain Gratis di Sleman Jogja","Gamping, Sleman",4,3,1,187,135
966,https://www.rumah123.com/properti/sleman/hos17153639/,"Beli Rumah Sekarang, Dapatkan Bonus Rumah di Sleman Jogja","Sleman, Sleman",4,3,1,213,135
596,https://www.rumah123.com/properti/sleman/hos17153554/,Rumah Full Furnished dekat SD Model Maguwo,"Ngaglik, Sleman",2,2,1,108,100
,https://www.rumah123.com/properti/sleman/hos16907485/,Rumah Minimalis 2 Kamar Siap Huni Di Perum Fortuna Pandowoharjo,"Sleman, Sleman",2,1,,,
380,https://www.rumah123.com/properti/sleman/hos17153495/,Perumahan Asri View Sawah di Selomartani Kalasan,"Kalasan, Sleman",2,1,1,90,45
2910,https://www.rumah123.com/properti/sleman/hos14971544/,KOSAN EKLUSIF SUPER ISTIMEWA DAN MURAH DI POGUNG JALAN KALIURANG KM 5,"Kaliurang, Sleman",24,24,4,385,420
487,https://www.rumah123.com/properti/sleman/hos17153483/,RUMAH TENGAH KOTA  jalan  Bener TegalRejo,"Gamping, Sleman",3,1,1,96,70
403,https://www.rumah123.com/properti/sleman/hos17026396/,"Rumah Baru Unfurnished SHM di Jl Jogja-solo, Sleman","Purwomartani   , Sleman",2,1,1,115,36
1489,https://www.rumah123.com/properti/sleman/hos17153432/,"Rumah Joglo Asli, Tanah Luas, Dekat Kopi Klothok, Sleman","Pakem, Sleman",5,3,1,472,130
859,https://www.rumah123.com/properti/sleman/hos17153403/,Rumah dalam Perumahan dekat Rs Hermina,"Depok, Sleman",4,2,2,138,151
1067,https://www.rumah123.com/properti/sleman/hos17153300/,Rumah Griya Mahkota Godean Dalam Ring Road,"Gamping, Sleman",3,3,2,204,178
515,https://www.rumah123.com/properti/sleman/hos16077139/,"Rumah Secantik Ini Sangat Terjangkau Lho, Dekat Rsu Mitra Sehat","Gamping, Sleman",2,1,1,141,56
1006,https://www.rumah123.com/properti/sleman/hos17153207/,Rumah mangku aspal dekat Pasar STAN Maguwo,"Depok, Sleman",4,2,1,218,150
641,https://www.rumah123.com/properti/sleman/hos17153161/,"9 Menit Sekolah Al Azhar, Skema Bayar Fleksibel, Rumah Impian Anda","Sleman, Sleman",3,2,1,110,107
959,https://www.rumah123.com/properti/sleman/hos17153158/,"3 Menit Pemda Sleman, Lebar Jalan 8 Meter, Formula Land","Sleman, Sleman",3,3,2,204,142
836,https://www.rumah123.com/properti/sleman/hos17153156/,"Jual Rumah Di Sleman, Dekat Bale Mulia, Kayu Jati Perhutani","Sleman, Sleman",3,3,2,153,135
598,https://www.rumah123.com/properti/sleman/hos8863705/,RUMAH CANTIK SIAP HUNI DI TAMANMARTANI,"Purwomartani   , Sleman",3,2,1,129,80
716,https://www.rumah123.com/properti/sleman/hos17153008/,Rumah Siap Huni Dekat Jogja Bay Maguwoharjo,"Depok, Sleman",3,2,2,153,100
856,https://www.rumah123.com/properti/sleman/hos17152877/,Rumah Full Furnish sekitar jalan Wahid Hasyim,"Depok, Sleman",5,4,2,158,120
614,https://www.rumah123.com/properti/sleman/hos17114003/,Dijual Rumah Sleman Berbah Jogja One Gate System Selatan Aau,"Sleman, Sleman",3,2,1,107,100
1012,https://www.rumah123.com/properti/sleman/hos17152804/,Rumah Di Pastika Bumidana Residence Dekat Mirota Godean Jogja,"Gamping, Sleman",4,4,1,131,200
992,https://www.rumah123.com/properti/sleman/hos17152775/,Rumah mewah Maguwoharjo dekat Sheraton,"Depok, Sleman",5,6,2,166,150
2774,https://www.rumah123.com/properti/sleman/hos17152693/,Kos eksklusif dan penginapan harian condon catur,"Depok, Sleman",17,17,4,453,411
1133,https://www.rumah123.com/properti/sleman/hos17152616/,Ruko area Lempong Sari Pinggir Jalan Raya,"Ngaglik, Sleman",3,3,3,229,180
924,https://www.rumah123.com/properti/sleman/hos16971442/,RUMAH SUPER MURAH DI CONDONG CATUR,"Condong Catur, Sleman",3,2,1,187,150
277,https://www.rumah123.com/properti/sleman/hos17152538/,Beli Rumah Siap Huni Dekat Jl Manisrenggo 200jt an SHM,"Ngemplak, Sleman",2,1,1,61,30
1918,https://www.rumah123.com/properti/yogyakarta/hos17152531/,Rumah Mewah Jogja Dekat Hotel Tentrem Mlati Sleman Jogja,"Sleman, Yogyakarta",4,4,8,564,190
495,https://www.rumah123.com/properti/sleman/hos16077127/,Rumah Anti Blusukan Dan Dekat Sekolah Terbaik Jogja,"Ngemplak, Sleman",2,1,1,110,70
3604,https://www.rumah123.com/properti/sleman/hos17152460/,Joglo + Kolam Renang dekat Pasar Pakem,"Turi, Sleman",4,4,4,1112,400
1798,https://www.rumah123.com/properti/sleman/hos10901792/,RUMAH ASRI  SEJUK DAN NYAMAN DI JALAN KALIURANG KM 12,"Kaliurang, Sleman",5,6,1,499,200
1208,https://www.rumah123.com/properti/sleman/hos17152314/,RUMAH HOOK MEWAH MENARIK NOGOTIRTO,"Mlati, Sleman",5,4,1,144,250
540,https://www.rumah123.com/properti/sleman/hos17026366/,RUMAH BARU SIAP HUNI DI PURWOMARTANI,"Purwomartani   , Sleman",3,2,1,100,80
540,https://www.rumah123.com/properti/sleman/hos17143938/,Rumah Proses Finishing Di Utara Pamela 7 Purwomartani Kalasan Sleman,"Purwomartani   , Sleman",3,2,1,100,80
396,https://www.rumah123.com/properti/sleman/hos16768407/,RUMAH SIAP HUNI  BERIKUT  PERABOT DEKAT KAMPUS UGM DAN UII DI JALAN KALIURANG KM 10,"Kaliurang, Sleman",2,1,1,98,45
1270,https://www.rumah123.com/properti/sleman/hos11654026/,RUMAH MODEL CLASSIC MODERN DEKAT KAMPUS  UGM DI JALAN KALIURANG KM 4,"Kaliurang, Sleman",7,2,5,285,160
935,https://www.rumah123.com/properti/sleman/hos17152217/,Rumah 2 lantai barat hotel Hyatt Palagan,"Ngaglik, Sleman",4,3,1,115,190
484,https://www.rumah123.com/properti/sleman/hos17151895/,Rumah Baru dalam perumahan Purwomartani,"Depok, Sleman",3,2,1,87,70
606,https://www.rumah123.com/properti/yogyakarta/hos16077115/,Rumah Modern Selangkah Dari Jogja Bay Dan Fasilitas Publik,"Sleman, Yogyakarta",3,1,1,157,69
766,https://www.rumah123.com/properti/sleman/hos17151057/,"Dijual Tanah Bonus Bangunan, Kaliurang Km.8 Jogja, Luas 213 M2","Kaliurang, Sleman",3,2,1,213,80
454,https://www.rumah123.com/properti/sleman/hos17151045/,Rumah baru dekat Budi mulia Tajem Maguwo,"Depok, Sleman",3,2,1,96,54
1165,https://www.rumah123.com/properti/sleman/hos14445850/,Rumah Bagus di Jogja Utara Dekat Jalan Kaliurang Km 7 Sleman,"Ngaglik, Sleman",4,3,1,215,200
